id-datalake,nct_id,brief_title,official_title,phase,recruitment_status,start_date,completion_date,primary_completion_date,enrollment,enrollment_type,indications,interventions_drugs,drugs_datalake,main_technologies,specific_technologies,target_names,target_abbreviations,start_year,duration,success
2283,NCT00014118,Chemotherapy and Radiation Therapy in Treating Patients With Stage III or Stage IV Larynx or Oropharynx Cancer,A Phase II Trial OF Chemoradiation For Organ Preservation In Resectable Stage III or IV Squamous Cell Carcinomas Of The Larynx Or Oropharynx,2,completed,2001-06-06,2009-05-31,2007-03-31,,,['Head and Neck Neoplasm'],"['Carboplatin', 'Paclitaxel', 'Conventional Surgery', 'Radiation Therapy']","['B274', 'B1250']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain']]","[['DNA'], ['TUBB1']]",2001.0,2916.0,1
2788,NCT00027742,Temozolomide and Interferon Alfa in Treating Patients With Stage III or Stage IV Melanoma,A Phase II Study of Temozolomide (Temodar) and Peglated Interferon Alfa-2B (PEGIntron) in the Treatment of Advanced Melanoma,2,completed,2001-05-31,2005-06-30,2005-06-30,,,"['Uveal Melanoma', 'Skin Melanoma']","['Peginterferon alfa-2a', 'Temozolomide']","['B151', 'B2056']","[['Other Protein Therapy'], ['Small Molecule']]","[['Interferon'], ['Small Molecule']]","[['Interferon alpha/beta receptor'], ['DNA']]","[['IFNAR'], ['DNA']]",2001.0,1491.0,1
6522,NCT00211198,Study of ONTAKÂ® to Treat Cutaneous T-Cell Lymphoma (CTCL),"Open Label Study of ONTAKÂ® (Denileukin Diftitox, DAB389IL-2) to Estimate Response in Cutaneous T-Cell Lymphoma (CTCL) According to CD25 Status",4,completed,2001-05-31,2006-01-31,2005-01-31,60.0,,['Adult T-Cell Leukemia/Lymphoma'],['Denileukin diftitox'],['B150'],[['Toxin Fusion Protein (Immunotoxin)']],[['Toxin Fusion Protein (Immunotoxin)']],[['Interleukin-2 receptor alpha chain']],[['IL2RA']],2001.0,1706.0,1
2322,NCT00014690,"ZD9331 With or Without Topotecan in Treating Patients With Refractory or Recurrent Epithelial Ovarian Cancer, Fallopian Tube Cancer, or Primary Peritoneal Cancer","A Phase II, Open, Randomized Multicenter Trial to Assess the Efficacy and Tolerability of Intravenous ZD9331 Given as Monotherapy (at Two Doses) or in Combination With Topotecan, in Patients With Ovarian Cancer Refractory or Recurrent After Failing Platinum and Paclitaxel in Combination",2,completed,2001-03-31,2004-02-29,,,,"['Fallopian Tube Cancer', 'Ovarian Cancer', 'Primary Peritoneal Cancer']","['Clevidipine', 'topotecan hydrochloride']","['B240', 'B9293']","[['Small Molecule'], []]","[['Small Molecule'], []]","[['Voltage-gated L-type calcium channel'], []]","[['L-type calcium channel'], []]",2001.0,1065.0,1
2582,NCT00022334,Vaccine Therapy in Treating Patients With Liver Cancer,A Phase I/II Trial Testing Immunization With Dendritic Cells Pulsed With Four AFP Peptides in Patients With Hepatocellular Carcinoma,1,completed,2001-01-31,2008-10-31,2004-12-31,33.0,ACTUAL,['Liver Cancer'],['Alpha-Fetoprotein'],[],[],[],[],[],2001.0,2830.0,1
11100,NCT00550784,"Combination Chemotherapy and Autologous Peripheral Stem Cell Transplant in Treating Patients With Stage III, Stage IV, or Recurrent Ovarian Epithelial Cancer, Primary Peritoneal Cancer, or Fallopian Tube Cancer",Phase I Trial of Tandem Chemotherapy Cycles as Consolidation Therapy for High-Risk Epithelial Ovarian and Primary Peritoneal Cancer Utilizing Intraperitoneal Paclitaxel/IV Cyclophosphamide Followed by IV Topotecan/Intraperitoneal Cisplatin/IV Melphalan Using Hematopoietic Stem Cell Support,1,completed,2001-01-31,2014-10-31,2014-10-31,8.0,ACTUAL,"['Fallopian Tube Cancer', 'Ovarian Cancer', 'Peritoneal and Retroperitoneal Neoplasm']","['Filgrastim', 'Cisplatin', 'Cyclophosphamide', 'Melphalan', 'Paclitaxel', 'topotecan hydrochloride', 'TdT-Mediated dUTP Nick End Labeling Assay', 'Gene Expression Analysis', 'Immunohistochemistry Staining Method', 'Peripheral Blood Stem Cell Transplantation']","['B157', 'B49', 'B2818', 'B2073', 'B1250', 'B9293']","[['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], []]","[['Colony-Stimulating Factor'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], []]","[['Colony stimulating factor 3 receptor'], ['DNA'], ['DNA'], ['DNA'], ['Tubulin beta-1 chain'], []]","[['CSF-3R'], ['DNA'], ['DNA'], ['DNA'], ['TUBB1'], []]",2001.0,5021.0,1
2039,NCT00006257,SU5416 and Paclitaxel in Treating Patients With Advanced Cancer,Phase I Trial of SU5416 in Combination With Weekly Paclitaxel in Patients With Advanced Malignancies,1,completed,2000-11-30,,,,,['Solid Tumors'],"['Paclitaxel', 'Semaxanib']","['B1250', 'B880']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Tubulin beta-1 chain'], ['Vascular endothelial growth factor receptor 2']]","[['TUBB1'], ['VEGFR2']]",2000.0,,1
2129,NCT00006484,Combination Chemotherapy With or Without Tirapazamine in Treating Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer,Randomized Phase III Trial Of Carboplatin And Paclitaxel Plus Tirapazamine Versus Carboplatin And Paclitaxel In Patients With Advanced Non-Small Cell Lung Cancer,3,completed,2000-11-30,2006-04-30,,,,['Thoracic Neoplasm'],"['Carboplatin', 'Paclitaxel', 'Tirapazamine']","['B274', 'B1250', 'B1714']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain'], ['Top II inhibitors (Topoisomerase II inhibitors)']]","[['DNA'], ['TUBB1'], ['TOP2']]",2000.0,1977.0,1
1476,NCT00004208,Antithymocyte Globulin and Cyclosporine in Treating Patients With Myelodysplastic Syndrome,Antithymocyte Globulin (ATG) and Cyclosporine (CSA) to Treat Patients With Myelodysplastic Syndrome (MDS). A Randomized Trial Comparing ATG + CSA With Best Supportive Care,3,completed,2000-08-31,2011-10-31,2006-10-31,86.0,ACTUAL,['Myelodysplastic Syndrome'],"['Antithymocyte Globulin Equine/Cyclosporine Regimen', 'Cyclosporin']",['B2845'],[['Small Molecule']],[['Small Molecule']],[[]],[['CaN']],2000.0,4078.0,1
2193,NCT00008294,Combination Chemotherapy in Treating Patients With Unresectable Liver Metastases From Colorectal Cancer,A Phase I Study Of Hepatic Arterial Infusion With Floxuridine And Dexamethasone In Combination With Intravenous Oxaliplatin Plus 5-Fluorouracil And Leucovorin In Patients With Unresectable Hepatic Metastases From Colorectal Cancer,1,completed,2000-08-31,,2006-05-31,,,"['Colorectal Cancer', 'Anal Cancer']","['FOLFOX', 'Dexamethasone', 'Floxuridine', 'Fluorouracil', 'leucovorin calcium', 'Oxaliplatin']","['B1128', 'B2088', 'B493', 'B8438', 'B1229']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], [], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule'], [], ['Small Molecule']]","[['Glucocorticoid receptor'], ['Thymidylate synthase'], ['Thymidylate synthase'], [], ['DNA']]","[['GR'], ['TYMS'], ['TYMS'], [], ['DNA']]",2000.0,,1
1977,NCT00006107,Chemotherapy and Radiation Therapy in Treating Patients With Stage III or Stage IV Head and Neck Cancer,Taxotere Plus Concurrent Concomitant Boost Radiotherapy For Squamous Cell Cancer of the Head and Neck (TAXT-XRT),1,completed,2000-07-14,2004-07-03,2003-07-17,31.0,ACTUAL,['Head and Neck Neoplasm'],"['Docetaxel', 'Surgical Procedure', 'Radiation Therapy']",['B2814'],[['Small Molecule']],[['Small Molecule']],[['Tubulin beta-1 chain']],[['TUBB1']],2000.0,1450.0,1
1790,NCT00005841,Vaccine Therapy in Treating Patients With Stage III or Stage IV Melanoma,A Phase I Trial of a Vaccine Combining Tyrosinase/GP100/Mart-1 Peptides Emulsified With Montanide ISA 51 With ProGP for Patients With Resected Stages III and IV Melanoma,1,terminated,2000-06-30,2002-10-31,2000-12-31,15.0,ACTUAL,"['Uveal Melanoma', 'Skin Melanoma']","['MART-1 Antigen', 'gp100 Antigen', ""Incomplete Freund's adjuvant"", 'Progenipoietin', 'Tyrosinase Peptide']",['B1603'],[['Vaccine Adjuvant']],[['Vaccine Adjuvant']],[[]],[[]],2000.0,853.0,0
1991,NCT00006122,Gemtuzumab Ozogamicin With or Without Chemotherapy in Treating Older Patients With Acute Myeloid Leukemia,Gemtuzumab Ozogamicin (CMA-676) Followed or Not by Intensive Chemotherapy as Initial Treatment for Elderly Patients With Acute Myeloid Leukemia: An EORTC-LG Pilot Phase II Study,2,completed,2000-06-30,,2002-01-31,106.0,ACTUAL,['Leukemia'],"['Cytarabine', 'Etoposide', 'Gemtuzumab ozogamicin', 'Idarubicin', 'mitoxantrone hydrochloride']","['B2050', 'B1463', 'B145', 'B41', 'B9162']","[['Small Molecule'], ['Small Molecule'], ['Antibody Drug Conjugate (ADC)'], ['Small Molecule'], []]","[['Small Molecule'], ['Small Molecule'], ['Antibody Drug Conjugate (ADC)'], ['Small Molecule'], []]","[['DNA-directed DNA polymerase'], ['Top II inhibitors (Topoisomerase II inhibitors)'], ['DNA', 'Myeloid cell surface antigen CD33'], ['DNA', 'Top II inhibitors (Topoisomerase II inhibitors)'], []]","[['DNA-directed DNA polymerase'], ['TOP2'], ['DNA', 'CD33'], ['DNA', 'TOP2'], []]",2000.0,,1
1989,NCT00006120,Docetaxel or Paclitaxel in Treating Women With Unresectable Locally Advanced or Metastatic Breast Cancer,Phase II Randomized Study of Two Different Schedules of Docetaxel or Paclitaxel for Metastatic Breast Cancer,2,unknown,2000-05-31,,,,,['Breast Cancer'],"['Docetaxel', 'Paclitaxel']","['B2814', 'B1250']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['Tubulin beta-1 chain'], ['Tubulin beta-1 chain']]","[['TUBB1'], ['TUBB1']]",2000.0,,0
2323,NCT00015821,Thalidomide in Treating Patients With Myelofibrosis,A Pilot Study of Thalidomide as an Inhibitor of Angiogenesis in the Treatment of Myelofibrosis With Myeloid Metaplasia (MMM),2,completed,2000-05-31,,2007-12-31,43.0,ESTIMATED,['Primary Myelofibrosis'],"['Thalidomide', 'Laboratory Biomarker Analysis']",['B1641'],[['Small Molecule']],[['Molecular glue']],"[['Alpha-1-acid glycoprotein 1', 'Alpha-1-acid glycoprotein 2', 'Cereblon', 'DNA-binding protein Ikaros', 'Sal-like protein 4', 'Tumor necrosis factor', 'Zinc finger protein Aiolos']]","[['AGP1', 'AGP2', 'CRBN', 'IKZF1', 'SALL4', 'TNF', 'IKZF3']]",2000.0,,1
1806,NCT00005858,"LMB-9 Immunotoxin in Treating Patients With Advanced Colon, Breast, Non-small Cell Lung, Bladder, Pancreatic, or Ovarian Cancer","Phase I Study of LMB-9, a Recombinant Disulfide Stabilized Anti-Lewis Y Immunotoxin Admistered by Continuous Infusion",1,completed,2000-04-30,2003-12-31,2003-12-31,25.0,ACTUAL,"['Bladder Cancer', 'Breast Cancer', 'Colorectal Cancer', 'Thoracic Neoplasm', 'Ovarian Cancer', 'Pancreatic Cancer']",['LMB 9'],['B6230'],[['Antibody']],[['Antibody Fragment Drug Conjugate']],[['Lewis-Y antigen']],[['Lewis-Y antigen']],2000.0,1340.0,1
17051,NCT01122121,"Leuprorelin Associated With Radiotherapy Versus Leuprorelin Alone in T3 - T4 or pT3 (on Biopsy) N0, M0 Prostate Cancer","Comparative Efficacy and Safety of Combined Radiotherapy and Adjuvant Hormone Therapy (Leuprorelin SR 11.25 mg) and Hormone Therapy Alone (Leuprorelin SR 11.25 mg) in Locally Advanced Prostate Cancer (T3-T4 or pT3 on Biopsy, N0, M0)",3,completed,2000-03-31,2009-06-30,2008-12-31,273.0,ACTUAL,['Prostate Cancer'],"['leuprolide acetate', 'Radiation Therapy', 'Flutamide']","['B9379', 'B2052']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['Androgen Receptor']]","[[], ['AR']]",2000.0,3378.0,1
21886,NCT01663714,Open Label Multicenter Study of CVP Followed by Iodine-131 Anti-B1 Antibody for Subjects With Untreated Low-Grade Non Hodgkin's Lymphoma.,"Phase II Multicenter Study of Cyclophosphamide, Vincristine, and Prednisone (CVP) Followed by Iodine-131 Anti-B1 Antibody for Patients With Untreated Low-grade Non-Hodgkin's Lymphoma (NHL).",2,completed,2000-02-29,2012-02-29,2012-02-29,30.0,ACTUAL,['Non-Hodgkin Lymphoma'],"['Cyclophosphamides', 'Vincristine', 'Prednisone', 'Tositumomab', 'Iodine I 131 tositumomab']","['B3286', 'B2083', 'B1979', 'B173', 'B7755']","[[], ['Small Molecule'], ['Small Molecule'], ['Antibody'], []]","[[], ['Small Molecule'], ['Small Molecule'], ['Monoclonal Antibody'], []]","[['DNA'], ['Tubulin beta-1 chain'], ['Glucocorticoid receptor'], ['B-lymphocyte antigen CD20'], ['B-lymphocyte antigen CD20']]","[['DNA'], ['TUBB1'], ['GR'], ['CD20'], ['CD20']]",2000.0,4383.0,1
2615,NCT00022932,Safety and Efficacy of Iodine-131 Anti-B1 Antibody for Intermediate Grade Non-Hodgkin's Lymphoma Following First Line CHOP,Phase II Multicenter Study of Iodine-131 Anti-B1 Antibody Consolidation For Patients With Diffuse Large B-Cell Non-Hodgkin's Lymphoma Following First-Line CHOP,2,unknown,2000-01-31,,,,,['Non-Hodgkin Lymphoma'],['Iodine I 131 tositumomab'],['B7755'],[[]],[[]],[['B-lymphocyte antigen CD20']],[['CD20']],2000.0,,0
18061,NCT01225874,Biomarkers to Classify Young Patients With Acute Lymphoblastic Leukemia (ALL) and Remission Induction Therapy in Young Patients With B-Precursor ALL,"ALinC 17, Classification Â©), B-precursor Induction Treatment (I)",,completed,1999-12-31,,2006-03-31,3762.0,ACTUAL,['Leukemia'],"['Calaspargase pegol', 'Cytarabine', 'daunorubicin hydrochloride', 'Dexamethasone', 'Methotrexate', 'Pegaspargase', 'Prednisone', 'vincristine sulfate']","['B711', 'B2050', 'B8625', 'B1128', 'B997', 'B675', 'B1979', 'B9307']","[['Other Protein Therapy'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Other Protein Therapy'], ['Small Molecule'], []]","[['Enzyme'], ['Small Molecule'], [], ['Small Molecule'], ['Small Molecule'], ['Enzyme'], ['Small Molecule'], []]","[['Asparagine'], ['DNA-directed DNA polymerase'], [], ['Glucocorticoid receptor'], ['Dihydrofolate reductase'], ['Asparagine'], ['Glucocorticoid receptor'], []]","[['ASN'], ['DNA-directed DNA polymerase'], [], ['GR'], ['DHFR'], ['ASN'], ['GR'], []]",1999.0,,1
1443,NCT00004172,"Chemotherapy, Filgrastim, and Stem Cell Transplantation With Radiation Therapy in Treating Patients With Stage III or Stage IV Breast Cancer",Peripheral Stem Cell Transplantation Protocol for Patients With Previously Treated Advanced Breast Cancer - A Phase II Pilot Study,2,completed,1999-10-31,2003-10-31,2003-10-31,,,['Breast Cancer'],"['Filgrastim', 'Carboplatin', 'Cyclophosphamide', 'Ifosfamide', 'Thiotepa', 'Peripheral Blood Stem Cell Transplantation', 'Radiation Therapy']","['B157', 'B274', 'B2818', 'B8', 'B1998']","[['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony-Stimulating Factor'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Colony stimulating factor 3 receptor'], ['DNA'], ['DNA'], ['DNA'], ['DNA']]","[['CSF-3R'], ['DNA'], ['DNA'], ['DNA'], ['DNA']]",1999.0,1461.0,1
1444,NCT00004173,Oxaliplatin and Paclitaxel in Treating Patients With Metastatic or Unresectable Cancer,A Phase I Study of Oxaliplatin in Combination With Paclitaxel,1,unknown,1999-10-31,,,,,['Solid Tumors'],"['Oxaliplatin', 'Paclitaxel']","['B1229', 'B1250']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Tubulin beta-1 chain']]","[['DNA'], ['TUBB1']]",1999.0,,0
1178,NCT00003810,Combination Chemotherapy in Treating Patients With Locally Advanced or Metastatic Cancer of the Pancreas,A Phase II Study of Gemcitabine and Docetaxel in Pancreatic Adenocarcinoma,2,completed,1999-08-11,,2002-05-31,,,['Pancreatic Cancer'],"['Docetaxel', 'gemcitabine hydrochloride']","['B2814', 'B9303']","[['Small Molecule'], []]","[['Small Molecule'], []]","[['Tubulin beta-1 chain'], []]","[['TUBB1'], []]",1999.0,,1
11286,NCT00563862,Benefit of Adding Chemotherapy And/Or Modification of Radiotherapy Schedule for Advance Nasopharyngeal Carcinoma (T3-4N0-1M0),Prospective Randomized Study on Therapeutic Gain Achieved By Chemoradiation And/Or Accelerated Radiation For T3-4N0-1M0 Nasopharyngeal Carcinoma,,terminated,1999-07-31,2007-06-30,,465.0,ACTUAL,"['Head and Neck Neoplasm', 'Epithelial Neoplasm']","['Conventional Radiotherapy', 'Accelerated Radiation Therapy', 'Cisplatin', 'Fluorouracil']","['B49', 'B493']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Thymidylate synthase']]","[['DNA'], ['TYMS']]",1999.0,2891.0,0
1432,NCT00004158,Radiation Therapy Using Holmium Ho 166 DOTMP Plus Melphalan and Peripheral Stem Cell Transplantation in Treating Patients With Multiple Myeloma,A Phase I/II Study of Targeted Radiotherapy Using Holmium-166-DOTMP With Melphalan and Peripheral Blood Stem Cell Transplantation for Treatment of Multiple Myeloma,1,completed,1999-06-30,2006-01-31,,,,['Plasma Cell Neoplasm'],"['Melphalan', 'Peripheral Blood Stem Cell Transplantation', 'Ho 166 DOTMP']",['B2073'],[['Small Molecule']],[['Small Molecule']],[['DNA']],[['DNA']],1999.0,2407.0,1
1046,NCT00003645,Randomized Trial of Adjuvant Hormonal Therapy in Surgically Treated Prostate Cancer Patients at High Risk for Recurrence,A Phase III Randomized Prospective Trial of Adjuvant Hormonal Therapy in Surgically Treated Prostate Cancer Patients at High Risk for Recurrence,3,terminated,1999-06-14,2017-03-20,2017-03-20,64.0,ACTUAL,['Prostate Cancer'],"['Flutamide', 'leuprolide acetate']","['B2052', 'B9379']","[['Small Molecule'], []]","[['Small Molecule'], []]","[['Androgen Receptor'], []]","[['AR'], []]",1999.0,6489.0,0
1158,NCT00003779,Biological Therapy in Treating Patients With Bladder Cancer,A Prospective Randomized Trial for the Comparison of Two BCG Strains (Bacille Calmette-Guerin) in the Prophylaxis of Papollary Bladder Tumors Stage Ta and T1 and Treatment of Carcinoma in Situ,3,completed,1998-11-30,2010-06-30,2001-06-30,40.0,ACTUAL,['Bladder Cancer'],['BCG vaccine'],['B722'],[['Live biotherapeutics']],[['Live biotherapeutics']],[[]],[[]],1998.0,4230.0,1
1061,NCT00003664,Combination Chemotherapy and Biological Therapy In Treating Patients With Kidney Cancer That Is Metastatic or Cannot Be Removed Surgically,"Combination Chemobiotherapy With Gemcitabine, 5-Fluorouracil, Interleukin-2 and Alpha Interferon in Patients With Metastatic or Unresectable Renal Cell Cancer. A Phase II Study",2,unknown,1998-10-31,,,30.0,ESTIMATED,['Kidney Cancer'],"['Aldesleukin', 'Interferon alpha-2b', 'Fluorouracil', 'gemcitabine hydrochloride']","['B136', 'B2811', 'B493', 'B9303']","[['Other Protein Therapy'], ['Other Protein Therapy'], ['Small Molecule'], []]","[['Interleukin'], ['Interferon'], ['Small Molecule'], []]","[['Interleukin-2 receptor'], ['Interferon alpha/beta receptor'], ['Thymidylate synthase'], []]","[['IL-2R'], ['IFNAR'], ['TYMS'], []]",1998.0,,0
1076,NCT00003682,Methylprednisolone With or Without Doxorubicin in Treating Patients With Metastatic Prostate Cancer,Treatment of Metastatic Prostate Cancer That is Hormone-Independent: Evaluation of the Role of Chemotherapy on the Quality of Life of Patients. Phase II Study,3,terminated,1998-10-31,2001-03-31,2001-03-31,160.0,ESTIMATED,['Prostate Cancer'],"['doxorubicin hydrochloride', 'Methylprednisolone']","['B9124', 'B1988']","[[], ['Small Molecule']]","[[], ['Small Molecule']]","[[], ['Glucocorticoid receptor']]","[[], ['GR']]",1998.0,882.0,0
1470,NCT00004202,"Combination Chemotherapy, Radiation Therapy, and RSR13 in Treating Patients With Stage III Non-small Cell Lung Cancer",A Phase II Study of Induction Chemotherapy With Paclitaxel and Carboplatin Followed by Radiation Therapy With RSR13 for Locally Advanced Inoperable Non-Small Cell Lung Cancer,2,completed,1998-10-31,2003-01-31,2003-01-31,,,['Thoracic Neoplasm'],"['Carboplatin', 'Chemotherapy', 'Efaproxiral', 'Paclitaxel', 'Radiation Therapy']","['B274', 'B502', 'B1250']","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule'], ['Small Molecule']]","[['DNA'], ['Sickle haemoglobin'], ['Tubulin beta-1 chain']]","[['DNA'], ['Sickle haemoglobin'], ['TUBB1']]",1998.0,1553.0,1
884,NCT00003447,Vinorelbine and/or Gemcitabine in Treating Older Patients With Stage IIIB or Stage IV Non-small Cell Lung Cancer,Vinorelbine Versus Gemcitabine Versus Gemcitabine and Vinorelbine in Elderly Patients With Stage IIIB-IV Non-Small Cell Lung Cancer,3,unknown,1998-07-31,,,630.0,ESTIMATED,['Thoracic Neoplasm'],"['gemcitabine hydrochloride', 'vinorelbine tartrate']","['B9303', 'B9142']","[[], []]","[[], []]","[[], []]","[[], []]",1998.0,,0
898,NCT00003463,Carmustine Wafers Plus Irinotecan in Treating Patients With Recurrent Supratentorial High Grade Gliomas,Phase I Treatment of Adults With Recurrent Supratentorial High Grade Glioma With Gliadel Wafers Plus Irinotecan (CPT-11),1,completed,1998-07-31,2002-07-31,2002-07-31,,,['Central Nervous System Embryonal Tumor'],"['Carmustine', 'irinotecan hydrochloride', 'Polifeprosan 20', 'Surgical Procedure']","['B1806', 'B9055']","[['Small Molecule'], ['Small Molecule']]","[['Small Molecule'], ['Small Molecule']]","[['DNA'], []]","[['DNA'], []]",1998.0,1461.0,1
1079,NCT00003687,Treatment for Chronic Pain in Patients With Advanced Cancer,A Phase III Double-Blind Equivalence Study of Two Different Formulations of Slow-Release Morphine Followed by a Randomization Between Dextromethorphan or Placebo Plus Statex SR for Chronic Cancer Pain Relief in Terminally Ill Patients,3,completed,1998-06-11,2009-02-10,2001-09-26,87.0,ACTUAL,"['Myeloproliferative Neoplasm', 'Leukemia', 'Hematology', 'Plasma Cell Neoplasm', 'Myelodysplastic Syndrome', 'Connective and Soft Tissue Neoplasm', 'Intraepithelial Neoplasia', 'Small Intestinal Cancer', 'Solid Tumors']","['dextromethorphan hydrobromide', 'morphine sulfate']","['B9091', 'B9224']","[[], []]","[[], []]","[[], []]","[[], []]",1998.0,3897.0,1
730,NCT00003239,Chemotherapy and Biological Therapy in Treating Patients With Chronic Phase Chronic Myelogenous Leukemia,"Therapy of Early Chronic Phase Chronic Myelogenous Leukemia (CML) With Alpha Interferon (IFN-A), Low-Dose Cytosine Arabinoside (ARA-C), and Homoharringtonine (HHT)",2,completed,1998-03-31,2001-10-31,2001-10-31,90.0,ACTUAL,['Leukemia'],"['Interferon alpha-2b', 'Cytarabine', 'Omacetaxine mepesuccinate']","['B2811', 'B2050', 'B1561']","[['Other Protein Therapy'], ['Small Molecule'], ['Small Molecule']]","[['Interferon'], ['Small Molecule'], ['Small Molecule']]","[['Interferon alpha/beta receptor'], ['DNA-directed DNA polymerase'], []]","[['IFNAR'], ['DNA-directed DNA polymerase'], ['80s ribosome']]",1998.0,1310.0,1
